column1,column2,column3,column4,target
342.0,235.0,838.0,595.0,0
34.0,177.0,327.0,664.0,1
936.0,613.0,961.0,307.0,1
238.0,868.0,319.0,697.0,0
119.0,74.0,725.0,662.0,0
893.0,116.0,235.0,790.0,1
401.0,987.0,257.0,374.0,0
945.0,653.0,602.0,181.0,1
891.0,4.0,133.0,21.0,0
391.0,657.0,780.0,761.0,0
231.0,522.0,130.0,88.0,1
308.0,582.0,584.0,166.0,1
588.0,817.0,162.0,733.0,0
710.0,983.0,296.0,478.0,0
323.0,843.0,941.0,287.0,0
335.0,375.0,472.0,969.0,1
236.0,792.0,386.0,270.0,0
777.0,470.0,794.0,152.0,0
222.0,138.0,431.0,301.0,0
326.0,894.0,504.0,859.0,0
949.0,712.0,75.0,191.0,0
370.0,181.0,839.0,850.0,1
862.0,419.0,444.0,247.0,0
206.0,182.0,420.0,827.0,0
964.0,104.0,636.0,388.0,0
962.0,844.0,143.0,401.0,0
304.0,367.0,929.0,998.0,0
643.0,986.0,690.0,813.0,1
228.0,895.0,531.0,219.0,0
542.0,353.0,69.0,599.0,1
872.0,915.0,224.0,945.0,0
257.0,429.0,197.0,968.0,0
135.0,480.0,394.0,529.0,0
105.0,680.0,671.0,582.0,1
800.0,930.0,383.0,586.0,1
241.0,380.0,719.0,96.0,1
261.0,414.0,459.0,755.0,0
217.0,413.0,355.0,668.0,0
257.0,879.0,206.0,450.0,0
166.0,488.0,620.0,203.0,0
146.0,935.0,24.0,220.0,0
31.0,903.0,99.0,315.0,1
915.0,127.0,130.0,781.0,0
912.0,177.0,545.0,94.0,0
756.0,478.0,534.0,852.0,0
932.0,915.0,788.0,632.0,0
876.0,135.0,54.0,196.0,1
5.0,713.0,649.0,699.0,0
365.0,988.0,95.0,480.0,0
365.0,793.0,980.0,226.0,0
839.0,668.0,501.0,367.0,0
445.0,375.0,633.0,588.0,0
962.0,104.0,964.0,115.0,0
829.0,39.0,370.0,187.0,1
836.0,8.0,633.0,815.0,0
358.0,270.0,22.0,964.0,0
173.0,717.0,59.0,936.0,0
11.0,972.0,852.0,782.0,0
232.0,44.0,725.0,783.0,1
968.0,793.0,897.0,328.0,0
691.0,41.0,101.0,410.0,0
710.0,684.0,839.0,7.0,0
957.0,6.0,324.0,423.0,0
583.0,311.0,469.0,198.0,0
264.0,726.0,169.0,548.0,0
713.0,190.0,228.0,277.0,1
142.0,951.0,677.0,519.0,1
98.0,807.0,379.0,979.0,1
978.0,103.0,831.0,668.0,0
354.0,506.0,477.0,328.0,1
983.0,965.0,504.0,555.0,1
400.0,671.0,845.0,686.0,1
356.0,670.0,204.0,252.0,0
146.0,130.0,174.0,720.0,1
246.0,598.0,799.0,601.0,0
413.0,879.0,677.0,479.0,1
340.0,26.0,614.0,32.0,0
997.0,176.0,857.0,857.0,0
405.0,90.0,310.0,661.0,1
83.0,584.0,643.0,122.0,0
836.0,248.0,641.0,400.0,1
157.0,748.0,859.0,983.0,0
396.0,424.0,614.0,502.0,0
384.0,85.0,732.0,683.0,0
878.0,746.0,712.0,851.0,1
872.0,3.0,944.0,270.0,0
161.0,583.0,227.0,239.0,1
235.0,220.0,217.0,423.0,1
282.0,568.0,770.0,102.0,1
908.0,618.0,81.0,925.0,1
83.0,176.0,216.0,710.0,0
369.0,525.0,642.0,933.0,0
803.0,43.0,463.0,6.0,1
517.0,496.0,269.0,567.0,0
435.0,480.0,246.0,226.0,0
122.0,27.0,709.0,842.0,1
438.0,747.0,37.0,856.0,0
628.0,443.0,485.0,520.0,0
2.0,465.0,322.0,524.0,0
586.0,628.0,340.0,367.0,1
490.0,972.0,235.0,702.0,1
856.0,340.0,485.0,184.0,0
860.0,71.0,86.0,470.0,0
491.0,625.0,303.0,239.0,1
701.0,242.0,140.0,663.0,0
932.0,389.0,537.0,799.0,0
61.0,580.0,112.0,356.0,0
308.0,460.0,824.0,28.0,1
97.0,541.0,77.0,580.0,0
715.0,2.0,790.0,95.0,0
267.0,416.0,922.0,786.0,0
317.0,328.0,573.0,807.0,0
911.0,245.0,806.0,940.0,1
903.0,795.0,263.0,269.0,0
549.0,683.0,31.0,215.0,1
615.0,979.0,394.0,913.0,0
354.0,903.0,734.0,125.0,1
785.0,842.0,85.0,405.0,0
140.0,208.0,54.0,958.0,0
946.0,851.0,179.0,250.0,1
117.0,621.0,58.0,331.0,0
717.0,987.0,62.0,680.0,0
497.0,848.0,206.0,299.0,1
87.0,460.0,882.0,901.0,1
925.0,498.0,793.0,125.0,0
798.0,795.0,262.0,670.0,0
69.0,509.0,414.0,631.0,0
659.0,66.0,667.0,239.0,0
297.0,218.0,644.0,10.0,0
35.0,86.0,525.0,304.0,0
886.0,69.0,987.0,353.0,0
424.0,736.0,345.0,982.0,1
539.0,327.0,842.0,812.0,0
918.0,713.0,583.0,546.0,0
741.0,455.0,833.0,12.0,0
158.0,498.0,178.0,178.0,0
986.0,315.0,460.0,481.0,0
116.0,278.0,73.0,241.0,0
51.0,769.0,950.0,739.0,0
893.0,717.0,809.0,998.0,0
129.0,85.0,287.0,221.0,0
254.0,460.0,446.0,568.0,1
163.0,561.0,692.0,333.0,1
989.0,186.0,317.0,174.0,0
830.0,533.0,853.0,546.0,0
520.0,474.0,478.0,622.0,0
506.0,272.0,517.0,345.0,0
360.0,997.0,271.0,236.0,1
365.0,86.0,803.0,10.0,0
265.0,431.0,446.0,604.0,0
780.0,267.0,77.0,148.0,0
817.0,492.0,689.0,858.0,0
190.0,337.0,433.0,512.0,0
505.0,617.0,719.0,414.0,0
422.0,900.0,909.0,663.0,1
315.0,268.0,926.0,112.0,0
325.0,895.0,223.0,426.0,1
76.0,839.0,726.0,12.0,0
695.0,987.0,606.0,787.0,0
730.0,441.0,476.0,432.0,0
310.0,733.0,162.0,989.0,0
393.0,837.0,822.0,620.0,0
602.0,793.0,356.0,627.0,0
166.0,581.0,630.0,480.0,0
427.0,757.0,195.0,535.0,0
110.0,765.0,921.0,916.0,0
255.0,702.0,500.0,723.0,1
146.0,691.0,428.0,478.0,0
10.0,668.0,836.0,560.0,0
711.0,822.0,22.0,410.0,0
925.0,610.0,506.0,973.0,0
539.0,958.0,108.0,121.0,0
971.0,161.0,728.0,336.0,0
859.0,899.0,153.0,692.0,1
691.0,775.0,311.0,644.0,1
966.0,219.0,435.0,203.0,0
134.0,662.0,234.0,429.0,1
874.0,358.0,317.0,227.0,1
75.0,85.0,327.0,443.0,0
666.0,845.0,950.0,915.0,0
467.0,226.0,296.0,8.0,0
245.0,415.0,783.0,623.0,1
809.0,691.0,417.0,877.0,0
320.0,33.0,207.0,137.0,0
351.0,73.0,623.0,329.0,0
215.0,896.0,526.0,914.0,0
678.0,631.0,242.0,378.0,1
658.0,986.0,548.0,915.0,1
221.0,77.0,411.0,608.0,0
101.0,755.0,349.0,487.0,1
219.0,329.0,307.0,750.0,1
905.0,944.0,724.0,953.0,0
679.0,716.0,706.0,936.0,0
622.0,937.0,63.0,736.0,0
426.0,714.0,718.0,990.0,0
167.0,111.0,963.0,171.0,0
411.0,584.0,985.0,55.0,0
642.0,424.0,938.0,80.0,0
806.0,350.0,34.0,204.0,1
99.0,493.0,351.0,296.0,0
130.0,661.0,37.0,921.0,0
135.0,508.0,336.0,917.0,0
187.0,723.0,951.0,822.0,0
251.0,344.0,588.0,306.0,1
218.0,316.0,401.0,436.0,0
29.0,675.0,949.0,911.0,0
715.0,514.0,648.0,563.0,0
309.0,585.0,904.0,529.0,0
798.0,981.0,464.0,838.0,1
135.0,527.0,466.0,836.0,0
86.0,313.0,179.0,325.0,0
749.0,138.0,2.0,808.0,0
25.0,341.0,88.0,796.0,0
816.0,338.0,102.0,480.0,1
340.0,805.0,997.0,5.0,1
435.0,498.0,744.0,187.0,0
504.0,657.0,811.0,674.0,1
604.0,608.0,149.0,787.0,0
671.0,418.0,979.0,338.0,0
299.0,330.0,988.0,975.0,1
231.0,280.0,159.0,915.0,0
192.0,696.0,132.0,73.0,1
944.0,990.0,876.0,994.0,0
110.0,679.0,879.0,669.0,0
736.0,50.0,246.0,562.0,0
985.0,462.0,232.0,341.0,0
996.0,11.0,895.0,994.0,0
913.0,981.0,720.0,514.0,0
180.0,484.0,686.0,907.0,0
477.0,190.0,866.0,346.0,0
449.0,239.0,503.0,178.0,0
929.0,264.0,926.0,173.0,0
322.0,172.0,978.0,279.0,0
929.0,246.0,582.0,704.0,0
509.0,793.0,109.0,150.0,0
985.0,8.0,883.0,196.0,0
300.0,92.0,901.0,159.0,0
880.0,166.0,708.0,401.0,0
367.0,749.0,739.0,735.0,1
752.0,438.0,163.0,961.0,1
482.0,605.0,292.0,294.0,0
154.0,505.0,541.0,692.0,0
762.0,719.0,449.0,402.0,0
451.0,669.0,376.0,407.0,1
102.0,551.0,757.0,974.0,0
268.0,530.0,78.0,561.0,1
951.0,37.0,73.0,60.0,0
140.0,973.0,0.0,336.0,1
665.0,48.0,160.0,278.0,0
541.0,63.0,76.0,625.0,0
467.0,383.0,534.0,201.0,0
684.0,862.0,385.0,123.0,1
282.0,795.0,576.0,379.0,1
927.0,427.0,895.0,915.0,1
637.0,534.0,115.0,628.0,0
702.0,508.0,983.0,181.0,0
446.0,903.0,9.0,739.0,0
963.0,257.0,359.0,945.0,0
725.0,519.0,509.0,924.0,1
372.0,22.0,273.0,340.0,0
787.0,954.0,78.0,523.0,0
620.0,379.0,708.0,267.0,0
993.0,971.0,567.0,846.0,1
500.0,463.0,485.0,455.0,0
969.0,699.0,60.0,575.0,0
521.0,252.0,984.0,856.0,0
657.0,540.0,354.0,240.0,0
223.0,437.0,341.0,799.0,1
222.0,517.0,515.0,947.0,0
338.0,66.0,668.0,228.0,0
115.0,760.0,46.0,25.0,0
270.0,14.0,486.0,474.0,0
671.0,31.0,120.0,758.0,0
703.0,371.0,977.0,693.0,1
375.0,60.0,492.0,547.0,0
529.0,411.0,326.0,985.0,0
831.0,45.0,579.0,949.0,1
618.0,765.0,821.0,975.0,1
279.0,49.0,518.0,43.0,0
807.0,656.0,296.0,78.0,0
58.0,476.0,716.0,475.0,0
995.0,631.0,166.0,561.0,0
57.0,442.0,531.0,625.0,0
985.0,543.0,952.0,742.0,1
292.0,205.0,586.0,408.0,0
200.0,356.0,467.0,609.0,0
540.0,478.0,166.0,4.0,0
496.0,163.0,21.0,625.0,0
721.0,42.0,705.0,117.0,0
821.0,604.0,94.0,445.0,1
172.0,162.0,95.0,275.0,0
390.0,32.0,612.0,910.0,1
787.0,505.0,625.0,393.0,0
972.0,542.0,628.0,141.0,0
2.0,349.0,455.0,655.0,1
993.0,721.0,984.0,696.0,0
556.0,296.0,462.0,735.0,0
670.0,793.0,678.0,637.0,0
287.0,181.0,105.0,831.0,0
357.0,639.0,764.0,175.0,0
98.0,71.0,531.0,819.0,0
576.0,499.0,263.0,131.0,0
53.0,885.0,478.0,426.0,0
865.0,68.0,458.0,638.0,0
654.0,805.0,802.0,854.0,0
421.0,955.0,646.0,969.0,1
302.0,717.0,198.0,640.0,0
806.0,913.0,559.0,278.0,1
342.0,854.0,311.0,21.0,1
958.0,792.0,485.0,259.0,0
942.0,532.0,142.0,754.0,0
992.0,636.0,358.0,368.0,1
711.0,425.0,40.0,866.0,0
702.0,308.0,132.0,246.0,0
126.0,735.0,788.0,513.0,0
977.0,586.0,384.0,453.0,0
165.0,526.0,308.0,552.0,0
995.0,434.0,657.0,990.0,1
571.0,411.0,459.0,605.0,0
775.0,703.0,80.0,889.0,0
890.0,556.0,298.0,269.0,0
714.0,385.0,78.0,533.0,0
974.0,737.0,917.0,345.0,1
193.0,931.0,71.0,392.0,0
179.0,911.0,389.0,336.0,1
899.0,707.0,354.0,290.0,0
71.0,453.0,124.0,658.0,0
390.0,407.0,300.0,899.0,1
421.0,383.0,743.0,909.0,0
612.0,482.0,637.0,546.0,0
283.0,21.0,569.0,45.0,1
148.0,628.0,800.0,243.0,0
573.0,669.0,807.0,984.0,0
838.0,928.0,184.0,946.0,1
772.0,759.0,457.0,191.0,0
964.0,636.0,179.0,59.0,0
13.0,393.0,81.0,939.0,0
739.0,997.0,157.0,953.0,0
224.0,256.0,229.0,598.0,1
486.0,534.0,356.0,374.0,0
927.0,48.0,704.0,517.0,0
678.0,378.0,841.0,336.0,0
190.0,674.0,433.0,533.0,0
395.0,776.0,505.0,891.0,1
39.0,665.0,326.0,926.0,0
27.0,626.0,617.0,162.0,0
705.0,724.0,990.0,208.0,0
332.0,508.0,856.0,136.0,1
85.0,511.0,905.0,138.0,0
763.0,871.0,872.0,593.0,1
400.0,52.0,50.0,349.0,1
473.0,619.0,499.0,369.0,0
125.0,200.0,580.0,564.0,0
381.0,760.0,863.0,262.0,0
184.0,62.0,570.0,139.0,1
888.0,17.0,940.0,39.0,0
60.0,598.0,89.0,934.0,0
945.0,742.0,8.0,989.0,0
735.0,203.0,154.0,808.0,0
566.0,991.0,500.0,82.0,0
994.0,820.0,594.0,84.0,0
726.0,325.0,730.0,244.0,0
119.0,635.0,399.0,666.0,0
150.0,291.0,272.0,480.0,0
608.0,63.0,513.0,3.0,0
138.0,428.0,287.0,666.0,0
3.0,427.0,206.0,73.0,0
248.0,383.0,631.0,194.0,1
780.0,840.0,89.0,222.0,0
915.0,462.0,762.0,62.0,0
63.0,787.0,764.0,201.0,0
249.0,854.0,116.0,904.0,0
183.0,532.0,442.0,693.0,0
797.0,534.0,866.0,478.0,1
678.0,502.0,841.0,701.0,0
810.0,947.0,348.0,754.0,0
271.0,181.0,232.0,812.0,0
500.0,534.0,462.0,472.0,0
337.0,218.0,380.0,770.0,0
837.0,905.0,260.0,464.0,0
392.0,404.0,411.0,524.0,0
788.0,259.0,726.0,491.0,0
427.0,72.0,353.0,771.0,1
433.0,130.0,322.0,101.0,0
319.0,664.0,401.0,684.0,0
375.0,189.0,127.0,49.0,0
256.0,159.0,418.0,953.0,1
711.0,791.0,98.0,11.0,0
106.0,343.0,175.0,922.0,0
424.0,806.0,800.0,675.0,0
949.0,588.0,962.0,245.0,0
218.0,87.0,32.0,122.0,0
79.0,445.0,282.0,837.0,1
318.0,282.0,376.0,778.0,1
446.0,12.0,584.0,411.0,1
180.0,483.0,626.0,319.0,0
317.0,516.0,531.0,471.0,0
537.0,278.0,971.0,894.0,1
954.0,815.0,929.0,806.0,0
828.0,142.0,365.0,287.0,0
78.0,75.0,477.0,927.0,1
921.0,617.0,490.0,332.0,1
320.0,715.0,452.0,968.0,0
917.0,558.0,130.0,704.0,0
283.0,835.0,972.0,342.0,0
619.0,780.0,600.0,830.0,0
567.0,542.0,959.0,110.0,0
23.0,820.0,233.0,730.0,1
844.0,92.0,331.0,391.0,1
696.0,686.0,816.0,56.0,1
99.0,233.0,739.0,877.0,0
98.0,28.0,798.0,503.0,0
116.0,772.0,982.0,933.0,0
137.0,121.0,472.0,409.0,0
657.0,732.0,774.0,652.0,0
846.0,508.0,355.0,256.0,0
219.0,654.0,313.0,69.0,1
65.0,897.0,367.0,951.0,1
732.0,591.0,391.0,368.0,0
769.0,243.0,294.0,386.0,1
224.0,69.0,876.0,683.0,0
509.0,180.0,10.0,814.0,0
602.0,899.0,418.0,967.0,0
915.0,298.0,60.0,735.0,0
406.0,154.0,508.0,975.0,0
962.0,119.0,280.0,199.0,0
209.0,886.0,817.0,774.0,0
637.0,905.0,344.0,356.0,0
788.0,527.0,619.0,705.0,0
550.0,829.0,99.0,176.0,0
426.0,426.0,491.0,188.0,0
969.0,444.0,488.0,663.0,0
857.0,581.0,194.0,34.0,0
843.0,910.0,399.0,504.0,0
757.0,860.0,978.0,20.0,0
217.0,239.0,659.0,369.0,1
605.0,305.0,276.0,155.0,1
3.0,242.0,612.0,433.0,0
923.0,928.0,693.0,306.0,0
915.0,680.0,356.0,544.0,0
711.0,629.0,840.0,88.0,0
170.0,779.0,401.0,281.0,0
260.0,403.0,884.0,849.0,0
736.0,235.0,430.0,862.0,1
933.0,161.0,215.0,281.0,1
805.0,908.0,381.0,292.0,0
171.0,685.0,146.0,210.0,0
562.0,552.0,289.0,863.0,0
640.0,485.0,718.0,877.0,0
621.0,987.0,504.0,803.0,0
945.0,127.0,747.0,980.0,1
36.0,705.0,835.0,408.0,1
913.0,701.0,475.0,212.0,1
402.0,602.0,668.0,920.0,0
63.0,713.0,709.0,797.0,0
821.0,686.0,606.0,557.0,0
680.0,752.0,160.0,969.0,0
155.0,102.0,592.0,27.0,0
976.0,914.0,181.0,182.0,0
891.0,113.0,435.0,579.0,1
630.0,138.0,465.0,379.0,0
368.0,456.0,748.0,883.0,0
759.0,407.0,454.0,323.0,1
395.0,248.0,139.0,132.0,0
170.0,814.0,598.0,36.0,0
274.0,659.0,925.0,22.0,1
272.0,830.0,572.0,82.0,1
210.0,572.0,199.0,555.0,0
599.0,439.0,48.0,247.0,0
333.0,835.0,53.0,100.0,1
358.0,793.0,347.0,39.0,0
249.0,312.0,635.0,168.0,0
451.0,538.0,290.0,485.0,1
953.0,228.0,169.0,761.0,0
969.0,80.0,923.0,84.0,1
276.0,499.0,523.0,331.0,1
718.0,797.0,112.0,29.0,0
254.0,353.0,899.0,261.0,0
821.0,43.0,847.0,48.0,1
144.0,922.0,649.0,65.0,1
166.0,370.0,484.0,931.0,1
809.0,676.0,380.0,126.0,1
182.0,317.0,443.0,734.0,1
179.0,686.0,999.0,593.0,1
965.0,879.0,173.0,969.0,0
950.0,908.0,953.0,847.0,0
665.0,118.0,163.0,572.0,0
793.0,841.0,507.0,33.0,0
212.0,853.0,495.0,153.0,0
768.0,301.0,210.0,896.0,0
678.0,929.0,308.0,25.0,0
791.0,628.0,791.0,914.0,0
572.0,668.0,626.0,733.0,1
428.0,417.0,971.0,221.0,0
330.0,56.0,343.0,635.0,1
993.0,701.0,668.0,175.0,1
681.0,792.0,514.0,858.0,0
728.0,109.0,732.0,137.0,0
84.0,991.0,601.0,779.0,0
581.0,801.0,128.0,896.0,1
445.0,297.0,12.0,542.0,0
239.0,72.0,827.0,136.0,0
912.0,640.0,256.0,820.0,1
934.0,288.0,865.0,83.0,1
132.0,575.0,980.0,98.0,0
22.0,15.0,543.0,828.0,0
913.0,240.0,634.0,502.0,0
628.0,458.0,463.0,436.0,0
38.0,84.0,643.0,507.0,1
836.0,416.0,733.0,298.0,1
115.0,29.0,61.0,949.0,0
353.0,547.0,902.0,236.0,0
535.0,582.0,678.0,533.0,1
470.0,982.0,400.0,42.0,0
763.0,292.0,778.0,175.0,1
303.0,364.0,443.0,172.0,1
669.0,745.0,782.0,105.0,0
257.0,434.0,599.0,61.0,0
66.0,70.0,546.0,941.0,0
525.0,643.0,903.0,319.0,1
792.0,966.0,254.0,232.0,1
674.0,740.0,473.0,552.0,0
815.0,93.0,576.0,56.0,0
298.0,924.0,578.0,627.0,0
593.0,133.0,734.0,575.0,0
943.0,659.0,444.0,896.0,1
608.0,196.0,799.0,401.0,0
99.0,885.0,455.0,606.0,0
802.0,776.0,624.0,378.0,0
48.0,526.0,115.0,662.0,0
679.0,81.0,879.0,76.0,1
677.0,526.0,11.0,88.0,1
56.0,600.0,312.0,778.0,1
292.0,568.0,876.0,924.0,1
854.0,492.0,826.0,473.0,0
937.0,793.0,19.0,858.0,1
333.0,247.0,858.0,909.0,0
144.0,424.0,539.0,557.0,0
490.0,971.0,475.0,229.0,0
704.0,539.0,745.0,265.0,1
221.0,653.0,563.0,144.0,0
738.0,561.0,168.0,162.0,1
385.0,620.0,125.0,754.0,0
774.0,952.0,70.0,309.0,0
478.0,673.0,577.0,559.0,1
927.0,695.0,864.0,600.0,1
839.0,188.0,757.0,712.0,0
688.0,658.0,968.0,910.0,0
400.0,61.0,183.0,291.0,0
160.0,369.0,147.0,15.0,0
324.0,506.0,297.0,362.0,0
85.0,39.0,592.0,653.0,0
315.0,995.0,924.0,111.0,1
669.0,793.0,713.0,138.0,1
381.0,246.0,175.0,189.0,0
162.0,254.0,118.0,605.0,0
254.0,806.0,810.0,538.0,1
203.0,10.0,764.0,987.0,0
585.0,285.0,651.0,99.0,0
322.0,476.0,262.0,112.0,0
829.0,565.0,841.0,397.0,1
710.0,949.0,814.0,83.0,0
231.0,205.0,438.0,691.0,1
628.0,589.0,173.0,716.0,0
264.0,570.0,781.0,790.0,0
949.0,974.0,255.0,505.0,0
819.0,899.0,791.0,731.0,1
121.0,561.0,13.0,479.0,0
679.0,812.0,117.0,332.0,1
309.0,383.0,505.0,748.0,0
313.0,448.0,863.0,550.0,0
36.0,656.0,625.0,538.0,0
846.0,109.0,893.0,819.0,0
318.0,725.0,57.0,624.0,1
632.0,161.0,51.0,322.0,0
635.0,550.0,398.0,311.0,0
601.0,494.0,983.0,319.0,0
882.0,983.0,785.0,402.0,0
913.0,271.0,786.0,894.0,0
947.0,232.0,851.0,777.0,1
104.0,502.0,996.0,808.0,0
644.0,499.0,773.0,585.0,0
157.0,777.0,312.0,653.0,1
19.0,551.0,646.0,126.0,1
281.0,465.0,125.0,677.0,0
82.0,316.0,53.0,366.0,1
284.0,308.0,661.0,197.0,0
739.0,412.0,196.0,854.0,0
955.0,154.0,76.0,741.0,0
518.0,682.0,761.0,186.0,1
518.0,520.0,695.0,779.0,0
637.0,97.0,756.0,515.0,0
620.0,251.0,982.0,562.0,0
575.0,488.0,822.0,387.0,0
520.0,687.0,196.0,337.0,0
144.0,389.0,772.0,455.0,0
490.0,381.0,432.0,500.0,0
775.0,682.0,984.0,602.0,0
210.0,767.0,144.0,57.0,0
834.0,346.0,264.0,512.0,0
865.0,240.0,631.0,323.0,0
620.0,371.0,81.0,814.0,0
501.0,801.0,370.0,201.0,0
55.0,681.0,474.0,807.0,0
912.0,6.0,892.0,682.0,0
62.0,696.0,322.0,768.0,0
577.0,74.0,834.0,729.0,0
312.0,890.0,996.0,119.0,1
885.0,554.0,652.0,884.0,0
425.0,539.0,908.0,609.0,0
552.0,774.0,722.0,889.0,0
602.0,20.0,160.0,83.0,0
844.0,462.0,204.0,74.0,0
290.0,707.0,783.0,157.0,0
315.0,535.0,829.0,931.0,0
501.0,618.0,198.0,967.0,0
151.0,933.0,500.0,546.0,0
6.0,906.0,878.0,676.0,0
946.0,646.0,300.0,840.0,0
737.0,460.0,398.0,156.0,0
949.0,251.0,579.0,654.0,0
455.0,436.0,384.0,787.0,1
619.0,299.0,96.0,742.0,0
762.0,930.0,768.0,570.0,0
114.0,723.0,286.0,439.0,0
130.0,375.0,542.0,357.0,1
484.0,53.0,597.0,154.0,1
199.0,443.0,480.0,348.0,1
74.0,820.0,886.0,198.0,1
939.0,186.0,177.0,139.0,1
686.0,502.0,422.0,603.0,0
127.0,741.0,782.0,458.0,0
191.0,854.0,491.0,824.0,1
476.0,821.0,525.0,251.0,0
516.0,547.0,707.0,953.0,1
541.0,999.0,780.0,743.0,1
994.0,904.0,584.0,852.0,0
54.0,129.0,624.0,51.0,0
261.0,944.0,538.0,585.0,1
491.0,464.0,576.0,35.0,0
174.0,854.0,713.0,751.0,0
690.0,43.0,166.0,632.0,0
502.0,888.0,650.0,236.0,1
171.0,919.0,428.0,210.0,0
81.0,365.0,272.0,97.0,0
1.0,852.0,219.0,259.0,0
397.0,755.0,797.0,939.0,0
775.0,71.0,283.0,464.0,0
893.0,287.0,93.0,726.0,0
558.0,308.0,178.0,120.0,0
348.0,403.0,278.0,691.0,0
715.0,387.0,376.0,493.0,1
325.0,93.0,200.0,914.0,0
803.0,160.0,24.0,216.0,1
153.0,732.0,130.0,484.0,0
888.0,184.0,949.0,463.0,1
420.0,687.0,680.0,109.0,0
398.0,651.0,10.0,584.0,0
410.0,269.0,261.0,749.0,1
125.0,984.0,649.0,94.0,0
601.0,815.0,272.0,733.0,0
401.0,756.0,235.0,163.0,0
600.0,788.0,745.0,692.0,0
815.0,753.0,203.0,968.0,1
729.0,613.0,481.0,794.0,1
58.0,462.0,759.0,301.0,0
742.0,138.0,801.0,143.0,0
665.0,954.0,931.0,505.0,0
26.0,684.0,140.0,749.0,1
807.0,239.0,633.0,807.0,0
73.0,941.0,510.0,246.0,0
893.0,773.0,406.0,800.0,0
965.0,88.0,708.0,735.0,0
9.0,90.0,786.0,622.0,0
236.0,411.0,508.0,939.0,0
146.0,593.0,649.0,87.0,0
464.0,646.0,936.0,433.0,1
168.0,133.0,462.0,162.0,0
147.0,2.0,455.0,604.0,0
19.0,904.0,616.0,805.0,0
173.0,955.0,743.0,938.0,1
527.0,36.0,975.0,881.0,1
607.0,663.0,858.0,873.0,0
832.0,944.0,648.0,887.0,0
454.0,45.0,916.0,798.0,0
816.0,239.0,910.0,839.0,0
103.0,34.0,610.0,814.0,0
934.0,268.0,373.0,883.0,1
685.0,155.0,766.0,733.0,0
419.0,151.0,5.0,729.0,0
4.0,147.0,499.0,744.0,0
573.0,0.0,562.0,981.0,1
145.0,340.0,987.0,696.0,0
55.0,837.0,322.0,767.0,0
187.0,611.0,581.0,177.0,0
964.0,606.0,240.0,897.0,0
143.0,852.0,169.0,911.0,1
529.0,794.0,113.0,811.0,1
13.0,279.0,25.0,751.0,0
172.0,917.0,307.0,819.0,1
986.0,622.0,800.0,201.0,0
151.0,117.0,995.0,335.0,0
878.0,765.0,418.0,52.0,0
231.0,833.0,380.0,41.0,0
407.0,925.0,954.0,146.0,0
398.0,255.0,127.0,936.0,0
682.0,475.0,518.0,117.0,0
401.0,34.0,525.0,577.0,0
878.0,707.0,725.0,253.0,0
883.0,762.0,245.0,558.0,0
37.0,544.0,829.0,718.0,0
181.0,112.0,942.0,955.0,0
330.0,739.0,330.0,749.0,0
288.0,914.0,317.0,389.0,1
840.0,175.0,491.0,748.0,0
667.0,953.0,510.0,174.0,0
606.0,579.0,33.0,561.0,1
911.0,930.0,668.0,857.0,0
118.0,188.0,661.0,417.0,1
368.0,494.0,621.0,365.0,1
800.0,938.0,578.0,435.0,0
632.0,921.0,755.0,487.0,0
812.0,24.0,746.0,6.0,0
588.0,572.0,715.0,784.0,1
382.0,163.0,685.0,917.0,0
641.0,694.0,822.0,596.0,0
871.0,100.0,303.0,675.0,0
766.0,274.0,258.0,546.0,0
279.0,280.0,686.0,490.0,0
645.0,208.0,224.0,280.0,0
448.0,21.0,517.0,660.0,1
956.0,391.0,40.0,654.0,1
736.0,815.0,744.0,85.0,0
511.0,578.0,271.0,31.0,0
716.0,276.0,915.0,566.0,1
11.0,346.0,842.0,921.0,0
888.0,946.0,429.0,667.0,0
273.0,447.0,32.0,644.0,0
310.0,816.0,947.0,698.0,1
868.0,502.0,825.0,808.0,0
389.0,434.0,801.0,309.0,1
633.0,283.0,992.0,598.0,0
283.0,92.0,616.0,671.0,1
199.0,342.0,895.0,364.0,0
394.0,925.0,389.0,866.0,0
147.0,683.0,669.0,957.0,0
874.0,318.0,672.0,781.0,0
105.0,605.0,425.0,398.0,1
440.0,434.0,305.0,9.0,0
309.0,998.0,351.0,319.0,0
933.0,368.0,433.0,426.0,0
268.0,53.0,942.0,917.0,0
788.0,608.0,978.0,727.0,0
389.0,265.0,40.0,663.0,0
285.0,822.0,856.0,701.0,1
976.0,434.0,893.0,682.0,0
60.0,905.0,813.0,426.0,0
249.0,652.0,382.0,772.0,1
828.0,263.0,636.0,672.0,1
614.0,375.0,733.0,809.0,0
268.0,753.0,941.0,45.0,0
223.0,79.0,591.0,563.0,0
673.0,485.0,375.0,611.0,0
733.0,786.0,797.0,0.0,1
819.0,244.0,285.0,5.0,0
853.0,271.0,892.0,462.0,1
873.0,952.0,814.0,981.0,0
987.0,253.0,649.0,515.0,0
189.0,890.0,256.0,704.0,0
117.0,208.0,477.0,392.0,0
565.0,640.0,884.0,165.0,1
693.0,474.0,271.0,345.0,0
626.0,968.0,185.0,988.0,0
604.0,854.0,103.0,830.0,0
438.0,934.0,785.0,906.0,0
153.0,512.0,818.0,11.0,0
597.0,629.0,542.0,664.0,1
